backtest,total_trades,average_win,average_loss,average_annual_return,drawdown,expectancy,net_profit,sharpe_ratio,loss_rate,win_rate,profit_loss_ratio,trade_frequency,total_trades_2,average_win_2,average_loss_2,annual_return,net_profit_2,sharpe_ratio_2,loss_rate_2,win_rate_2,profit_loss_ratio_2,trade_frequency_2,compounding_annual_return,alpha,beta,annual_standard_deviation,annual_variance,information_ratio,tracking_error,treynor_ratio,total_fees,probabilistic_sharpe_ratio,estimated_strategy_capacity,lowest_capacity_asset,sortino_ratio,portfolio_turnover,total_orders,start_equity,end_equity
embedded_backtest_b3970d27bb390919eb2ffc54cdc82f58.html,,,,,39.5,3.307,,,,,,,41,46.76,-5.46,,1657.579,2.057,55,45,8.57,,276.127,0.507,0.448,0.504,0.254,-0.265,0.547,2.315,,,,,,,,,
embedded_backtest_c4bf8eae9ec2b187b046da3994b0c9cb.html,,,,,0.1,0,,,,,,,2,0.05,0,,0.051,4.066,0,100,0,,3.957,-0.125,13.593,0.006,0,2.43,0.006,0.002,,,,,,,,,
embedded_backtest_27a565a4c029e5455f7840b2a40b2b76.html,,,,,39.5,3.307,,,,,,,40,46.76,-5.46,,1242.308,2.013,55,45,8.57,,244.802,0.437,0.473,0.481,0.231,-0.308,0.503,2.046,,,,,,,,,
embedded_backtest_50abac7589738d3041f8e508bbb4800e.html,,,,,39.5,3.307,,,,,,,41,46.76,-5.46,,1657.579,2.052,55,45,8.57,,273.624,0.505,0.448,0.503,0.253,-0.265,0.546,2.303,,,,,,,,,
embedded_backtest_7e8ae77a2dce0e42f03288692ef51de0.html,,,,,84.7,0.414,,,,,,,3691,3.43,-1.31,,349879.235,3.827,61,39,2.61,,105186.455,-1.94,571.427,1.549,2.398,3.819,1.549,0.01,,,,,,,,,
embedded_backtest_f0cedfc89e2b6c7a1919f4ae883069a4.html,,,,,50.4,0.246,,,,,,,3263,1.87,-1.77,,57175.545,4.687,39,61,1.06,,56190.331,4.881,3.812,1.053,1.108,4.674,1.053,1.294,,,,,,,,,
embedded_backtest_e26ad313863d776f9d6b31c99e7166a7.html,,,,,11.7,2.781,,,,,,,5,4.38,-0.67,,10.277,1.707,50,50,6.56,,21.979,0.272,-3.181,0.122,0.015,1.542,0.122,-0.065,,,,,,,,,
embedded_backtest_1e8dbacc77e9ddd49b7554b30e018727.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_13badea8774b3f0a6ff3a89b7567b653.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_f2ef9353b94816bba5abff88388283fa.html,,,,,4.3,8.444,,,,,,,329,2.96,-0.09,,14.46,3.209,72,28,33,,31.362,0.481,-10.324,0.086,0.007,2.976,0.086,-0.027,,,,,,,,,
embedded_backtest_a49aaa65284503dff59e1cd9f4fa90e0.html,,,,,1.1,0,,,,,,,1,0,0,,-0.916,-6.667,0,0,0,,-71.622,0.601,-5.402,0.103,0.011,-7.579,0.122,0.127,,0,,,,,,,
embedded_backtest_efd828ee723c0beb410628987dabcf55.html,,,,,5.9,0.131,,,,,,,462,0.46,-0.3,,7.999,1.687,56,44,1.56,,26.22,-0.061,15.31,0.143,0.02,1.549,0.143,0.016,,,,,,,,,
embedded_backtest_03cd38feb9e5a8e76bb7675a2c4707ea.html,,,,,13.6,0,,,,,,,5,4.88,0,,6.12,1.245,0,100,0,,42.818,3.419,-183.185,0.269,0.073,1.181,0.27,-0.002,,,,,,,,,
embedded_backtest_928f9e68e9afd19f2a0c044ce7fee4c4.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_0fc3c6bf4c8993354c37cf507075c0c3.html,,,,,0,0,,,,,,,3,0,0,,-0.014,-0.897,0,0,0,,-0.081,-0.003,0.119,0.001,0,-21.13,0.001,-0.005,,,,,,,,,
embedded_backtest_e779746f19cf71edabf623516a8bce1f.html,,,,,25.1,0,,,,,,,1,0,0,,-13.92,-0.332,0,0,0,,-3.598,0.104,-8.057,0.08,0.006,-0.535,0.08,0.003,,,,,,,,,
embedded_backtest_f26bdab84fc668b7b21da4e068bfd309.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_ed1fb475b5a6e861931fb27b4160977c.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_7de510c49302a4e04f95207cc5fcd098.html,,,,,0,0,,,,,,,3,0,0,,-0.014,-0.897,0,0,0,,-0.081,-0.003,0.119,0.001,0,-21.13,0.001,-0.005,,,,,,,,,
embedded_backtest_9481e3feb9106c8ccc6706d32c8edc12.html,,,,,0.1,0,,,,,,,1,0,0,,0.063,2.79,0,0,0,,0.528,0.011,-0.454,0.001,0,-7.238,0.002,-0.009,,,,,,,,,
embedded_backtest_3c9d12feac0890e2a82f35bff10a01a2.html,,,,,0.2,0.965,,,,,,,60,0.17,-0.07,,1.899,6.661,47,53,2.68,,9.636,0.049,2.079,0.013,0,5.257,0.013,0.043,,,,,,,,,
embedded_backtest_bc4df791cffe35a50731efd3903c0a47.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_a677ded6ffc94efffa6c78f984186f90.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_4a26f182b5c09fd5497856bba8ded1ed.html,,,,,25.3,0,,,,,,,1,0,0,,-16.22,-1.606,0,0,0,,-53.766,0,-35.589,0.302,0.091,-1.651,0.302,0.014,,,,,,,,,
embedded_backtest_ee3628d49398f57c151d1b3c519b62c0.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-0.015,0.121,0,,0,,,,,,,
embedded_backtest_52d2487fa4a7ab196b33621148a55a38.html,,,,,0.1,-1,,,,,,,111,0,0,,0.019,0.803,100,0,0,,0.143,0.005,-0.269,0.001,0,-9.947,0.001,-0.004,,,,,,,,,
embedded_backtest_d95211df0a91a5e2fbc0ccdefc0d22c2.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_0474615aa92507806bfcf0809aeb56fb.html,,,,,10,0,,,,,,,1,0,0,,4.326,1.652,0,0,0,,45.04,-0.827,62.691,0.24,0.057,1.572,0.239,0.006,,,,,,,,,
embedded_backtest_a156ce5559ed1226783017b1d79552a9.html,,,,,1.5,0,,,,,,,2,0,0,,1.644,5.134,0,0,0,,50.056,1.283,-51.597,0.073,0.005,4.865,0.074,-0.007,,,,,,,,,
embedded_backtest_41e58062a7c99ad26f31accdbfeb89b9.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_a943f195cfcbcda46520b010b94e3c9f.html,,,,,0.3,0,,,,,,,2,0,0,,1.545,9.917,0,0,0,,206.17,0,56.211,0.065,0.004,9.757,0.065,0.011,,,,,,,,,
embedded_backtest_7e7121e3a4c0ed1e4f2f728c61bdc19e.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_5a83e16a3f17b920b9e2d171fa28abd9.html,,,,,10.4,0,,,,,,,1,0,0,,8.796,6.316,0,0,0,,16773.923,-3.556,567.548,0.5,0.25,6.294,0.5,0.006,,,,,,,,,
embedded_backtest_c0bb15a0ce2019360c135df3bb6511a1.html,,,,,84.9,0,,,,,,,1,0,0,,117409.795,1.324,0,0,0,,193.158,-2.695,272.651,0.83,0.689,1.307,0.83,0.004,,,,,,,,,
embedded_backtest_cb676e3360e52a88901f3c6f74c1acb0.html,,,,,4.5,1.411,,,,,,,25,0.09,-0.01,,5.534,1.335,71,29,7.44,,5.402,0.085,-1.578,0.04,0.002,0.836,0.04,-0.034,,,,,,,,,
embedded_backtest_433c5550414ee607e59ab92527c7d6d1.html,,,,,0,0,,,,,,,3,0,0,,-0.008,-1.084,0,0,0,,-0.098,-0.003,0.18,0.001,0,-21.433,0.001,-0.004,,,,,,,,,
embedded_backtest_e1edeca8e4e8301fbdbcf3fc7fa70f74.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_f6693fd68b0f633c406bd56fe2c70783.html,,,,,1.8,0,,,,,,,6,3.38,0,,10.493,4.781,0,100,0,,236.689,-0.002,62.071,0.173,0.03,4.704,0.173,0.013,,,,,,,,,
embedded_backtest_ee31fb61ea73ffeaac29615e7f64283a.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_9a606ed7f019e0fc79392a234a08aae5.html,,,,,1.4,-1,,,,,,,4,0,-0.71,,-1.426,-1.786,100,0,0,,-2.856,-0.023,-0.001,0.013,0,-0.21,0.416,30.934,,0,,,,,,,
embedded_backtest_153666d002ee071bf47343a1ce5085a0.html,,,,,3.9,0.408,,,,,,,10001,0.23,-0.08,,408.02,45.7,63,37,2.84,,36765972151137900,19.506,339.441,0.524,0.274,45.677,0.524,0.07,,,,,,,,,
embedded_backtest_e3d6a6ffa9fcdb5a8343ff497ee52fdc.html,,,,,7.2,0,,,,,,,2,0,0,,-0.017,0.019,0,0,0,,-0.004,0.043,-2.133,0.039,0.002,-0.488,0.039,0,,,,,,,,,
embedded_backtest_facf330bb9de3e93bb568b22c9adcff7.html,,,,,0.7,0,,,,,,,93,0.07,0,,2.982,3.254,0,100,0,,2.32,-0.01,1.715,0.006,0,0.429,0.006,0.012,,,,,,,,,
embedded_backtest_dd5eaefaf214f621bd75ce6c2b2e3bc6.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_9e8dda5f45385b339fb5840e7985b15e.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_c0cb552d8ca40b0af824327d5eeeadca.html,,,,,0.1,0,,,,,,,1,0,0,,0.11,0.689,0,0,0,,0.052,0,-0.001,0.001,0,-0.518,0.233,-0.803,,31.364,,,,,,,
embedded_backtest_fe6b5eb95e452b34adca3fd6a02bd166.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,-2.789,0.134,0,,0,,,,,,,
embedded_backtest_6982923dd988bf61d309ad1a02cbe1e1.html,,,,,0.9,0,,,,,,,24,0.15,0,,1.78,1.349,0,100,0,,5.347,0.114,-3.567,0.036,0.001,0.84,0.036,-0.014,,,,,,,,,
embedded_backtest_b7e8ee5c321c92248c0766e658d6449a.html,,,,,0,0,,,,,,,3,0,0,,-0.015,-0.936,0,0,0,,-0.085,-0.003,0.134,0.001,0,-21.216,0.001,-0.005,,,,,,,,,
embedded_backtest_16bfa99bc9c21e9c8e6726d6f87ab415.html,,,,,3.8,0,,,,,,,16,0,0,,-1.627,-0.483,0,0,0,,-3.742,-0.177,7.192,0.072,0.005,-0.755,0.072,-0.005,,,,,,,,,
embedded_backtest_9b61995c8e79ac4c74bf15658e08fdf0.html,,,,,43.3,0.065,,,,,,,134,5.04,-2.63,,5.844,0.215,63,37,1.92,,1.91,0.433,-18.377,0.314,0.099,0.151,0.314,-0.004,,,,,,,,,
embedded_backtest_96a76a416af930b147c812a4bcef9bad.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_5bebb9445c555c4f4b1a22178cdcbab9.html,,,,,20.2,0.379,,,,,,,576,2.63,-1.27,,254.162,0.941,55,45,2.07,,16.573,0.118,2.573,0.18,0.033,0.83,0.18,0.066,,,,,,,,,
embedded_backtest_7c4b93205f7b894635048fa57b548893.html,,,,,4.8,0,,,,,,,2,0,0,,2.999,0.551,0,0,0,,2.984,0,1.515,0.038,0.001,0.189,0.038,0.014,,,,,,,,,
embedded_backtest_5cf24e6f3481a1a07e63b7a697115326.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_c87571e0773aed0edce691d3d9e5475c.html,,,,,13.1,0,,,,,,,1,0,0,,-5.823,-0.631,0,0,0,,-6.313,-0.135,5.334,0.078,0.006,-0.836,0.078,-0.009,,,,,,,,,
embedded_backtest_7d970bb4766a68bc8b0643fb2fa06b7b.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_3a9943fb1328601ede22d88fdad24ce1.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_fbb54e3b21058b9911c44a04bb92b5c6.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_44074a2a5a4f06e3f26d20d19fc80b78.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_60615b32341b0463b3a3a4b9ea5031d8.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_6f9472b6d2abdb66e7781da9c917d361.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_897f96c360ff6a57bec22148297ee043.html,,,,,24.7,8.109,,,,,,,21,21.54,-1.79,,247.562,2.488,30,70,12.01,,246.381,-0.03,69.214,0.371,0.138,2.45,0.371,0.013,,,,,,,,,
embedded_backtest_eda7ae0a002b87a8fc9ecf9a47a28548.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_564f6ee8d80f2d64c12ff9887fe63ad7.html,,,,,0,0,,,,,,,1,0,0,,0.091,11.225,0,0,0,,39.375,0,16.618,0.01,0,11.225,0.01,0.007,,,,,,,,,
embedded_backtest_95204347855ca5fbb52ba43c78dffb2b.html,,,,,0.1,0,,,,,,,23,0,0,,0.062,12.971,0,0,0,,8.882,0.03,2.363,0.004,0,11.01,0.004,0.022,,,,,,,,,
embedded_backtest_913f52611a6b09b8bc5880f9b4b2107b.html,,,,,0.9,-0.455,,,,,,,12,0.38,-0.17,,-0.463,-3.556,83,17,2.27,,-12.526,-0.098,-0.516,0.03,0.001,-4.06,0.03,0.205,,,,,,,,,
embedded_backtest_0828722537a966de622d11bc47d0d7be.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_0658f768b4054dbfc2dd184e95692c92.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_4137a000051929fd8e16483f10025a53.html,,,,,12.8,0.73,,,,,,,19,3.64,-2.61,,40.542,1.04,28,72,1.4,,12.005,0.036,4.226,0.116,0.013,0.867,0.116,0.028,,,,,,,,,
embedded_backtest_a2005f44c9541e6af734959901d29b51.html,,,,,22.1,2.318,,,,,,,10,40.35,-8.91,,114.196,1.052,40,60,4.53,,39.457,0.462,-9.323,0.296,0.088,0.998,0.296,-0.033,,,,,,,,,
embedded_backtest_32ce1bb6e164c765e76bf368c7bc3391.html,,,,,27.1,-0.218,,,,,,,150,1.67,-2,,-26.973,-1.023,57,43,0.83,,-27.1,-0.368,0.769,0.271,0.073,-1.532,0.258,-0.36,,,,,,,,,
embedded_backtest_02e3c99636d23e63196c0caab36fecbb.html,,,,,12.7,-0.601,,,,,,,4824,0.02,-0.01,,-12.718,-10.248,87,13,2.08,,-12.729,-0.144,0.429,0.013,0,-11.748,0.013,-0.316,,,,,,,,,
embedded_backtest_b3e6857ba169a518054fac3dbc3d8ccc.html,,,,,10.7,0,,,,,,,1,0,0,,2.419,0.428,0,0,0,,6.307,0.317,-12.287,0.177,0.031,0.318,0.177,-0.006,,,,,,,,,
embedded_backtest_8242236c21a102fbff14d8c3eb30f841.html,,,,,22.6,3.726,,,,,,,9,34.51,-6.51,,120.241,0.783,25,75,5.3,,11.935,0.217,-7.055,0.129,0.017,0.655,0.129,-0.014,,,,,,,,,
embedded_backtest_29558aa86655d071a8afe21ab5c13dbe.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,9.59,0.029,0,,0,,,,,,,
embedded_backtest_1ec320846e877cbe2dd9a8d87b7f738a.html,,,,,21.2,-1,,,,,,,2,0,-0.94,,-1.042,0.024,100,0,0,,-6.306,1.133,-57.584,0.383,0.147,-0.027,0.383,0,,,,,,,,,
embedded_backtest_c237a71ef3a66805921a5ddebbaaea80.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_7dc89fd9e70a02cadb49c6138e015aad.html,,,,,53.6,0.115,,,,,,,3995,1.89,-1.86,,2996.997,0.958,45,55,1.02,,40.92,0.649,-11.143,0.453,0.205,0.916,0.453,-0.039,,,,,,,,,
embedded_backtest_c7584cdda8a47ed5b0368d868333568a.html,,,,,10.6,-0.568,,,,,,,15,1.34,-2.62,,-10.436,-2.334,71,29,0.51,,-48.954,-0.519,0.014,0.222,0.049,-1.654,0.347,-36.146,,,,,,,,,
embedded_backtest_7b8a984fa6d1398cf57bac05f520804a.html,,,,,15.7,0.381,,,,,,,50,2.77,-2.39,,23.924,0.649,36,64,1.16,,8.019,0.213,-6.39,0.132,0.017,0.498,0.132,-0.013,,,,,,,,,
embedded_backtest_e23fea66ec515501ad1e389d434ba81f.html,,,,,0.4,0,,,,,,,1,0,0,,-0.28,-6.917,0,0,0,,-28.943,0.191,-30.922,0.034,0.001,-7.177,0.035,0.008,,,,,,,,,
embedded_backtest_498f1a08da40b101ed0f70b374617da6.html,,,,,16,0,,,,,,,3,0,0,,-15.744,-1.046,0,0,0,,-4.276,-0.044,0.226,0.038,0.001,-1.533,0.038,-0.177,,,,,,,,,
embedded_backtest_7e0f4b2ea42a3335d2ee41bfc2fb1771.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_f4581021fd4f79d0d74ac22e52532b72.html,,,,,15.7,-0.148,,,,,,,30,5.64,-8.01,,161.36,0.625,50,50,0.7,,5.066,-0.055,5.403,0.085,0.007,0.39,0.085,0.01,,,,,,,,,
embedded_backtest_727162a1a5a9f61ad9154e88456cba93.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,5.529,0.088,0,,0,,,,,,,
embedded_backtest_4c2738ecae319ea782955e416030eb6d.html,,,,,52.4,-0.212,,,,,,,274,0.23,-0.44,,-41.049,-0.236,48,52,0.52,,-16.138,0.379,-28.507,0.348,0.121,-0.282,0.348,0.003,,,,,,,,,
embedded_backtest_d44e6885502c167f78cdc1716f476ae6.html,,,,,4.4,0,,,,,,,1,0,0,,6.749,0.918,0,0,0,,7.374,0.181,-7.585,0.064,0.004,0.669,0.065,-0.008,,,,,,,,,
embedded_backtest_b02caffe7e29b51b58de1cc9ceb4cd2b.html,,,,,0,0,,,,,,,1,0,0,,-0.01,-7.937,0,0,0,,-0.908,0.006,-0.913,0.001,0,-14.025,0.001,0.007,,,,,,,,,
embedded_backtest_1b3258ad050747ea1aa631736d1fb065.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_f5a194f3e3153284b0fd48fe3bd73139.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_9336cfd171917bd434b6c645dee1d510.html,,,,,43.2,-0.17,,,,,,,858,0.44,-0.55,,-33.553,-1.146,54,46,0.8,,-33.553,-0.108,-12.447,0.308,0.095,-1.21,0.308,0.028,,,,,,,,,
embedded_backtest_ca2db07da8f8853caf198cd69c7a6fd5.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_78356c68388e650c8e7489e80fa0eca3.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_a4118c4e161523cac2b93170d876b724.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_8414e448a13e1cfa8de6ab84c3e07297.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_6c6685baa3ed883b2663a2af13b00b1b.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_0120741d25b1604b049fb628fe4d711e.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_89c5769319dc14e132208624289ec359.html,,,,,12.1,0,,,,,,,3,9.48,0,,8.45,0.603,0,100,0,,16.045,0,8.976,0.204,0.042,0.535,0.204,0.014,,,,,,,,,
embedded_backtest_5c470c411d4c681ff571b361cf3d0083.html,,,,,13.9,-1,,,,,,,110,0,-0.26,,-3.258,-0.167,100,0,0,,-1.36,0.05,-3.699,0.057,0.003,-0.451,0.057,0.003,,,,,,,,,
embedded_backtest_29d7fda02ee38abbcce65340d602effa.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_b68ee5f26f308c796e8d73fcbe5a2a7a.html,,,,,47.5,0.36,,,,,,,195,11.67,-3.44,,140.245,0.571,69,31,3.4,,20.379,0.333,-6.562,0.4,0.16,0.531,0.4,-0.035,,,,,,,,,
embedded_backtest_aa6ffe609498864a21087223a457d9ba.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_c597c94eed02a5426ee852ab82c99378.html,,,,,4.3,0.505,,,,,,,79,0.72,-0.8,,15.612,0.603,21,79,0.89,,3.696,-0.116,7.714,0.063,0.004,0.289,0.063,0.005,,,,,,,,,
embedded_backtest_30eb0228fc36bf07697625bc8e5e9f38.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_49f99af6790ceee1fdf8cf71ea5b50a5.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_d35ea39784c2386174ac235757857f21.html,,,,,6.8,0,,,,,,,1,0,0,,4.869,0.57,0,0,0,,4.869,0.214,-10.695,0.072,0.005,0.345,0.072,-0.004,,,,,,,,,
embedded_backtest_46354842d07dd7f91142705a0937343c.html,,,,,29.4,1.852,,,,,,,87,11.52,-4.07,,1740.057,1.587,26,74,2.83,,56.553,0.338,8.026,0.314,0.099,1.523,0.314,0.062,,,,,,,,,
embedded_backtest_75c5eca7975291ecbed7ab5783a0d61f.html,,,,,0.1,1.363,,,,,,,23,0.1,-0.02,,0.319,2.442,57,43,4.51,,1.136,0.012,-0.048,0.005,0,-1.846,0.005,-0.237,,,,,,,,,
embedded_backtest_f51f9c395dc1c6c69b7dcf0444ac9985.html,,,,,52.8,-1,,,,,,,9,0,-9.65,,-33.5,-0.252,100,0,0,,-55.279,-0.233,0.062,0.85,0.723,-0.598,0.864,-3.453,,14.682,,,,,,,
embedded_backtest_e01e87a830c763ef642048e810bdf1e8.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_b95f04291b504ba438c4a42052963f46.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_bd3dbb6bfac9d76e45cb12e89c977a72.html,,,,,7.8,0.128,,,,,,,15,2.48,-2.55,,1.567,0.228,43,57,0.97,,1.563,-0.011,1.494,0.084,0.007,-0.012,0.084,0.013,,,,,,,,,
embedded_backtest_43cac881984441be03179e137d9ebb85.html,,,,,1.2,-0.714,,,,,,,21,0.16,-0.07,,-0.527,-4.111,92,8,2.43,,-16.53,-0.005,-9.298,0.036,0.001,-4.523,0.036,0.016,,,,,,,,,
embedded_backtest_03a45216287e180d8960f9ff878b8548.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_1db8a60879c14c2f6e1977c880915760.html,,,,,0,2.138,,,,,,,4,0.68,-0.13,,0.552,0.694,50,50,5.28,,0.266,0.005,-0.11,0.004,0,-4.416,0.004,-0.024,,,,,,,,,
embedded_backtest_d8f980e4cfd63424e760eeb01f6a24b3.html,,,,,13.1,0.431,,,,,,,74,3.91,-5.38,,111.041,0.783,17,83,0.73,,7.132,0.151,-5.769,0.074,0.006,0.566,0.074,-0.01,,,,,,,,,
embedded_backtest_b888c41c18761e687d77e9d5f35bb77c.html,,,,,16.4,-1,,,,,,,3,0,-0.19,,-0.155,0.314,100,0,0,,-5.017,-2.593,226.128,0.776,0.603,0.298,0.776,0.001,,,,,,,,,
embedded_backtest_6f2865e7d28548c9f19b289074296244.html,,,,,47.3,2.337,,,,,,,71,17.4,-4.85,,2759.819,1.825,27,73,3.59,,160.454,0.992,0.355,0.635,0.403,0.795,0.866,3.264,,,,,,,,,
embedded_backtest_c2bc7543bd55d30cd9dd93215624861c.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_a292a683bf14c20b68ac52c613f8dc25.html,,,,,78.7,-0.207,,,,,,,380,2.48,-3.4,,-78.1,-3.068,54,46,0.73,,-95.244,-4.36,137.698,0.703,0.495,-3.09,0.703,-0.016,,,,,,,,,
embedded_backtest_9d31130fcd7eebc3bf5cd91f430ee767.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_2580f9e60a7c12fa91481e9dae22d173.html,,,,,12.8,-0.065,,,,,,,21,3.04,-1.44,,0.131,0.037,70,30,2.12,,0.041,0.126,-7.731,0.063,0.004,-0.217,0.063,0,,,,,,,,,
embedded_backtest_91063be9526893d0548b5e199fe086c3.html,,,,,25.7,-0.465,,,,,,,44,0.69,-2.04,,-20.124,-2.424,60,40,0.34,,-42.126,-0.853,25.583,0.179,0.032,-2.517,0.179,-0.017,,,,,,,,,
embedded_backtest_aee66b454f32c48de550178cf724d34c.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
embedded_backtest_9b18ea7d3909d2084db7dd05cf817137.html,,,,,13.9,2.447,,,,,,,37,9.71,-3.6,,274.427,1.161,7,93,2.69,,16.738,0.325,-7.963,0.142,0.02,1.02,0.142,-0.021,,,,,,,,,
embedded_backtest_7a7c0318bd891387a024a6ad968fcc9f.html,,,,,0,0,,,,,,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,,,,,,
